Institution	Code	Course	EOS	Mid
"UNIVERSITY COLLEGE CORK"	CK505	Food Science                                                	365	395
"UNIVERSITY COLLEGE CORK"	CK506	International Development and Food Policy                   	350	405
"UNIVERSITY COLLEGE CORK"	CK601	Process and Chemical Engineering                            	440	505
"UNIVERSITY COLLEGE CORK"	CK602	Civil and Environmental Engineering                         	405	475
"UNIVERSITY COLLEGE CORK"	CK603	Energy Engineering                                          	465	520
"UNIVERSITY COLLEGE CORK"	CK605	Electrical and Electronic Engineering                       	405	525
"UNIVERSITY COLLEGE CORK"	CK606	Architecture - Joint UCC and CIT programme                  	420	455
"UNIVERSITY COLLEGE CORK"	CK701	Medicine - (Undergraduate Entry)                            	#733*	
"UNIVERSITY COLLEGE CORK"	CK702	Dentistry                                                   	570	580
"UNIVERSITY COLLEGE CORK"	CK703	Pharmacy                                                    	545*	560
"UNIVERSITY COLLEGE CORK"	CK704	Occupational Therapy                                        	515	535
"UNIVERSITY COLLEGE CORK"	CK705	Speech and Language Therapy                                 	520	540
"UNIVERSITY COLLEGE CORK"	CK706	Public Health and Health Promotion                          	375	400
"UNIVERSITY COLLEGE CORK"	CK710	General Nursing                                             	440*	460
"UNIVERSITY COLLEGE CORK"	CK711	Mature Applicants General Nursing                           	#231	233
"UNIVERSITY COLLEGE CORK"	CK712	Children's and General Nursing (Integrated)                 	500*	515
"UNIVERSITY COLLEGE CORK"	CK713	Mature Applicants Children's and General Nursing (Integrated	#244	246
"UNIVERSITY COLLEGE CORK"	CK720	Psychiatric Nursing                                         	415	425
"UNIVERSITY COLLEGE CORK"	CK721	Mature Applicants Psychiatric Nursing                       	#219	228
"UNIVERSITY COLLEGE CORK"	CK730	Intellectual Disability Nursing                             	410*	420
"UNIVERSITY COLLEGE CORK"	CK731	Mature Applicants Intellectual Disability Nursing           	#217	224
"UNIVERSITY COLLEGE CORK"	CK740	Midwifery                                                   	455	470
"UNIVERSITY COLLEGE CORK"	CK741	Mature Applicants Midwifery                                 	#230*	235
"UNIVERSITY COLLEGE CORK"	CK791	Medicine - Graduate Entry                                   	#56	58
"ALL HALLOWS"	AH001	Theology and Philosophy                                     	270	330
"ALL HALLOWS"	AH002	Theology and Psychology                                     	340	355
"ALL HALLOWS"	AH003	Theology and English Literature                             	300	335
"AMERICAN COLLEGE"	AC120	International Business                                      	280	335
"AMERICAN COLLEGE"	AC121	Accounting and Finance                                      	335	450
"CHURCH OF IRELAND COLLEGE"	CE001	Education - Primary Teaching                                	***390	440
"CHURCH OF IRELAND COLLEGE"	 	COLAISTE MHUIRE MARINO		
"CHURCH OF IRELAND COLLEGE"	CM001	Education - Primary Teaching                                	465*	470
"CHURCH OF IRELAND COLLEGE"	CM002	Education - Primary Teaching - Gaeltacht Applicants         	425	430
"CHURCH OF IRELAND COLLEGE"	CM010	Education Studies                                           	310	355
"DUBLIN BUSINESS SCHOOL"	DB512	Business Studies                                            	230	310
"DUBLIN BUSINESS SCHOOL"	DB514	Business and Law                                            	215	310
"DUBLIN BUSINESS SCHOOL"	DB515	Business with Human Resource Management                     	210	310
"DUBLIN BUSINESS SCHOOL"	DB516	Business with Financial Services                            	245	280
"DUBLIN BUSINESS SCHOOL"	DB517	Marketing with Event Management                             	255	315
"DUBLIN BUSINESS SCHOOL"	DB519	Business Management with Leisure and Recreation             	225	285
"DUBLIN BUSINESS SCHOOL"	DB520	Business Studies (with one year work placement)             	240	350
"DUBLIN BUSINESS SCHOOL"	DB521	Accounting and Finance                                      	235	335
"DUBLIN BUSINESS SCHOOL"	DB531	Marketing                                                   	240	330
"DUBLIN BUSINESS SCHOOL"	DB553	Film, Literature and Drama                                 	225	305
"DUBLIN BUSINESS SCHOOL"	DB561	Arts (General)                                              	240	310
"DUBLIN BUSINESS SCHOOL"	DB562	Psychology                                                  	215	325
"DUBLIN BUSINESS SCHOOL"	DB564	Media and Cultural Studies                                  	205	300
"DUBLIN BUSINESS SCHOOL"	DB565	Journalism                                                  	240	325
"DUBLIN BUSINESS SCHOOL"	DB566	Social Science                                              	205	315
"DUBLIN BUSINESS SCHOOL"	DB567	Film Studies                                                	240	315
"DUBLIN BUSINESS SCHOOL"	DB568	Law                                                         	205	315
"DUBLIN BUSINESS SCHOOL"	DB569	Business with Psychology                                    	190	325
"DUBLIN CITY UNIVERSITY"	DC110	Business Studies International                              	400	440
"DUBLIN CITY UNIVERSITY"	DC111	Business Studies                                            	420	440
"DUBLIN CITY UNIVERSITY"	DC112	European Business (French)                                  	430	460
"DUBLIN CITY UNIVERSITY"	DC113	European Business (German)                                  	360	410
"DUBLIN CITY UNIVERSITY"	DC114	European Business (Spanish)                                 	405	420
"DUBLIN CITY UNIVERSITY"	DC115	Accounting and Finance                                      	425	465
"DUBLIN CITY UNIVERSITY"	DC116	European Business (Transatlantic Studies)                   	530	550
"DUBLIN CITY UNIVERSITY"	DC117	Aviation Management / Aviation Management with Pilot Studies	425	450
"DUBLIN CITY UNIVERSITY"	DC118	Gno agus Gaeilge                                            	330	365
"DUBLIN CITY UNIVERSITY"	DC120	Enterprise Computing                                        	330	365
"DUBLIN CITY UNIVERSITY"	DC121	Computer Applications                                       	340	375
"DUBLIN CITY UNIVERSITY"	DC126	Actuarial Mathematics                                       	480	510
"DUBLIN CITY UNIVERSITY"	DC127	Actuarial, Financial and Mathematical Sciences (common entry	400	470
"DUBLIN CITY UNIVERSITY"	DC131	Communication Studies                                       	440	470
"DUBLIN CITY UNIVERSITY"	DC132	Journalism                                                  	440	475
"DUBLIN CITY UNIVERSITY"	DC133	Multimedia                                                  	420	450
"DUBLIN CITY UNIVERSITY"	DC155	Applied Language and Intercultural Studies                  	350	420
"DUBLIN CITY UNIVERSITY"	DC156	Languages for International Communication - English Stream -	350	534
"DUBLIN CITY UNIVERSITY"	DC161	Analytical Science                                          	425	440
"DUBLIN CITY UNIVERSITY"	DC162	Chemical and Pharmaceutical Sciences                        	425	455
"DUBLIN CITY UNIVERSITY"	DC166	Environmental Science and Health                            	380	405
"DUBLIN CITY UNIVERSITY"	DC167	Physics with Astronomy                                      	370	410
"DUBLIN CITY UNIVERSITY"	DC168	Genetics and Cell Biology                                   	455	470
"DUBLIN CITY UNIVERSITY"	DC170	Horticulture                                                	375	420
"DUBLIN CITY UNIVERSITY"	DC171	Applied Physics                                             	360	405
"DUBLIN CITY UNIVERSITY"	DC173	Physics with Biomedical Sciences                            	420	440
"DUBLIN CITY UNIVERSITY"	DC181	Biotechnology                                               	435	445
"DUBLIN CITY UNIVERSITY"	DC191	Electronic Engineering                                      	330	350
"DUBLIN CITY UNIVERSITY"	DC192	Information and Communications Engineering                  	380	435
"DUBLIN CITY UNIVERSITY"	DC193	Mechatronic Engineering                                     	370	405
"DUBLIN CITY UNIVERSITY"	DC195	Mechanical and Manufacturing Engineering                    	345	425
"DUBLIN CITY UNIVERSITY"	DC196	Manufacturing Engineering with Business Studies             	300	345
"DUBLIN CITY UNIVERSITY"	DC197	Biomedical Engineering                                      	320	405
"DUBLIN CITY UNIVERSITY"	DC199	Digital Media Engineering                                   	410	440
"DUBLIN CITY UNIVERSITY"	DC200	Common Entry into Engineering (Undenominated Entry)         	300	435
"DUBLIN CITY UNIVERSITY"	DC201	Common Entry into Science (Undenominated Entry)             	400	425
"DUBLIN CITY UNIVERSITY"	DC202	Sport Science and Health                                    	455	475
"DUBLIN CITY UNIVERSITY"	DC203	Science Education                                           	440	455
"DUBLIN CITY UNIVERSITY"	DC204	Athletic Therapy and Training                               	500	510
"DUBLIN CITY UNIVERSITY"	DC205	Physical Education with Biology                             	485	500
"DUBLIN CITY UNIVERSITY"	DC208	Psychology                                                  	490	500
"DUBLIN CITY UNIVERSITY"	DC209	Health and Society                                          	405	425
"DUBLIN CITY UNIVERSITY"	DC211	Music Performance at the Royal Irish Academy of Music       	#285	455
"DUBLIN CITY UNIVERSITY"	DC212	Composition at the Royal Irish Academy of Music             	#365	530
"DUBLIN CITY UNIVERSITY"	DC215	General Nursing                                             	435*	450
"DUBLIN CITY UNIVERSITY"	DC216	Psychiatric Nursing                                         	375	390
"DUBLIN CITY UNIVERSITY"	DC217	Intellectual Disability Nursing                             	370*	385
"DUBLIN CITY UNIVERSITY"	DC218	Children’s and General Nursing (Integrated)                 	485	490
"DUBLIN CITY UNIVERSITY"	DC225	Mature Applicants General Nursing                           	#226	232
"DUBLIN CITY UNIVERSITY"	DC226	Mature Applicants Psychiatric Nursing                       	#206*	214
"DUBLIN CITY UNIVERSITY"	DC227	Mature Applicants Intellectual Disability Nursing           	#202	209
"DUBLIN CITY UNIVERSITY"	DC228	Mature Applicants Children’s and General Nursing (Integrated	#224*	232
"DUBLIN CITY UNIVERSITY"	DC230	Economics, Politics and Law                                	400	425
"DUBLIN CITY UNIVERSITY"	DC231	International Relations                                     	405	435
"DUBLIN CITY UNIVERSITY"	DC232	Law and Society (BCL)                                       	440	450
"DUBLIN CITY UNIVERSITY"	DC235	Education and Training                                      	330	370
"DUBLIN CITY UNIVERSITY"	DC238	Contemporary Culture and Society                            	350	380
"DUBLIN CITY UNIVERSITY"	DC239	Gaeilge agus Iriseoireacht/Irish and Journalism             	465	500
"DUBLIN CITY UNIVERSITY"	DC240	Marketing, Innovation and Technology	410	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT001	Product Design                                              	370	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT021	Electrical and Electronic Engineering                       	320	440
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT023	Manufacturing and Design Engineering                        	305	360
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT025	Engineering - Common 1st Year                               	340	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT028	Transport Operations and Technology                         	255	335
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT081	Computer and Communications Engineering                     	320	430
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT101	Architecture                                                	#525	580
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT105	Architectural Technology                                    	320	360
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT106	Planning and Environmental Management                       	270	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT110	Property Economics (Valuation Surveying)                    	305	335
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT111	Construction Economics and Management (Quantity Surveying)  	285	345
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT112	Geomatics (Surveying and Mapping)                           	290	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT117	Construction Management                                     	270	320
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT203	Forensic and Environmental Analysis                         	335	380
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT204	Biomedical Science                                          	430	450
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT205	Mathematical Sciences                                       	255	340
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT211	Computing                                                   	320	335
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT220	Industrial Mathematics                                      	290	350
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT222	Physics Technology                                          	305	365
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT223	Human Nutrition and Dietetics                               	535	545
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT224	Optometry                                                   	495	515
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT227	Science with Nanotechnology                                 	325	375
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT228	Computer Science                                            	350	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT229	Clinical Measurement                                        	410	450
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT235	Physics with Medical Physics and Bioengineering             	320	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT299	Chemical Sciences with Medicinal Chemistry                  	335	385
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT341	Marketing                                                   	370	385
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT343	Retail and Services Management                              	325	355
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT354	Business Computing                                          	350	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT358	Logistics and Supply Chain Management                       	285	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT365	Business and Management                                     	400	415
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT366	Accounting and Finance                                      	385	405
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT398	Human Resource Management                                   	335	360
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT399	Economics and Finance                                       	385	400
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT401	International Hospitality Management                        	280	320
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT407	Culinary Arts                                               	385	410
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT412	Tourism Marketing                                           	250	310
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT413	Event Management                                            	380	405
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT416	Culinary Entrepreneurship                                   	315	350
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT417	Bar Studies (Management and Entrepreneurship)               	290	320
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT420	Nutraceuticals in Health and Nutrition                      	355	405
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT421	Food Innovation                                             	270	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT422	Pharmaceutical Healthcare                                   	315	350
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT491	Environmental Health                                        	330	365
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT501	Music                                                       	#343	501
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT504	Film and Broadcasting                                       	420	450
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT505	Film and Broadcasting with a Language                       	380	420
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT506	Commercial Modern Music                                     	#305	440
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT529	Drama (Performance)                                         	#405	515
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT533	Visual and Critical Studies                                 	310	345
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT544	Design - Interior and Furniture                             	#505	705
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT545	Design - Visual Communication                               	#735	835
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT546	Fine Art                                                    	#840	865
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT553	Journalism with a Language                                  	360	415
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT555	International Business and Languages - (French)             	395	415
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT556	International Business and Languages - (German)             	325	335
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT557	International Business and Languages - (Spanish)            	370	395
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT558	International Business and Languages - (English)            	#	#
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT559	Photography                                                 	#635	725
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT564	International Business and Languages - (Italian)            	330	345
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT565	Chinese and International Business                          	345	380
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT571	Social Care                                                 	400	430
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT572	Early Childhood Education                                   	410	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT582	Journalism                                                  	415	430
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT596	Print and Digital Media Technology Management               	260	295
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT597	Creative Industries (Theory and Context)                    	365	405
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT760	Languages and International Tourism                         	315	360
"DUN LAOGHAIRE IADT	"	DL041	Animation                                                   	#850	985
"DUN LAOGHAIRE IADT	"	DL042	Photography                                                 	#725	810
"DUN LAOGHAIRE IADT	"	DL043	Visual Communications                                       	#695	795
"DUN LAOGHAIRE IADT	"	DL044	Visual Arts Practice (Fine Art)                             	#565	699
"DUN LAOGHAIRE IADT	"	DL045	Film and Television Production                              	#900	999
"DUN LAOGHAIRE IADT	"	DL046	Modelmaking, Design and Digital Effects                     	#690	870
"DUN LAOGHAIRE IADT	"	DL047	Design for Stage and Screen (Production Design)             	#630	775
"DUN LAOGHAIRE IADT	"	DL048	Design for Stage and Screen (Costume Design)                	#860	940
"DUN LAOGHAIRE IADT	"	DL049	Design for Stage and Screen (Makeup Design)                 	#860	945
"DUN LAOGHAIRE IADT	"	DL141	Applied Psychology                                          	380	425
"DUN LAOGHAIRE IADT	"	DL143	Multimedia Systems/Web Engineering                          	290	345
"DUN LAOGHAIRE IADT	"	DL241	English, Media and Cultural Studies                         	350	380
"DUN LAOGHAIRE IADT	"	DL242	Business Studies and Arts Management                        	325	360
"DUN LAOGHAIRE IADT	"	DL245	Business Studies - Entrepreneurship                         	290	340
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC200	Business Studies (Cork)                                     		
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC201	Accounting and Finance (Cork)                               		
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC203	Law (Cork)                                                  	300	340
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC301	Accounting and Finance (Limerick)                           		
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC400	Business Studies (Dublin)                                   	270	315
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC401	Accounting and Finance (Dublin)                             	260	325
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC403	Law (Dublin)                                                	300	350
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC404	Business and Law (Dublin)                                   	265	315
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC405	International Hospitality Management (Dublin)               	260	325
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC430	Computing Science (Dublin)                                  	205	310
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC450	Journalism and Visual Media (Dublin)                        	205	315
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC489	Interior Architecture (Dublin)                              	260	305
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK	"	GC494	Fashion Design (Dublin - Portfolio required)                	#245	355
"INDEPENDENT COLLEGES DUBLIN"	IC001	Journalism                                                  	260	320
"INDEPENDENT COLLEGES DUBLIN"	IC004	Business Studies                                            	328	328
"INSTITUTE OF BUSINESS AND TECHNOLOGY, SWORDS"	BY101	Business                                                    	220	265
"INSTITUTE OF BUSINESS AND TECHNOLOGY, SWORDS"	BY102	Marketing                                                   	275	275
"INSTITUTE OF BUSINESS AND TECHNOLOGY, SWORDS"	
"INSTITUTE OF BUSINESS AND TECHNOLOGY, SWORDS"	BY103	Business Information Systems                                	305	305
"IT BLANCHARDSTOWN "	BN101	Business                                                    	210	290
"IT BLANCHARDSTOWN "	BN103	Business and Information Technology                         	250	315
"IT BLANCHARDSTOWN "	BN104	Computing (Information Technology)                          	220	280
"IT BLANCHARDSTOWN "	BN105	Engineering (Mechatronics)                                  	200	320
"IT BLANCHARDSTOWN "	BN106	Engineering (Computer Engineering)                          	205	295
"IT BLANCHARDSTOWN "	BN107	Applied Social Studies in Social Care                       	355	375
"IT BLANCHARDSTOWN "	BN108	Engineering (Common Entry with Award options)               	250	315
"IT BLANCHARDSTOWN "	BN109	Business (Common Entry with Award options)                  	235	295
"IT BLANCHARDSTOWN "	BN110	International Business                                      	235	285
"IT BLANCHARDSTOWN "	BN111	Sports Management and Coaching                              	345	375
"IT BLANCHARDSTOWN "	BN112	Creative Digital Media                                      	320	340
"IT BLANCHARDSTOWN "	BN113	Horticulture                                                	255	315
"IT BLANCHARDSTOWN "	BN115	Social and Community Development                            	315	330
"IT BLANCHARDSTOWN "	BN118	Early Childhood Care and Education                          	350	375
"IT TALLAGHT"	TA021	European Studies                                            	180	300
